	k	BF	sign	bias	self_loop	self_loop_index	Real_k	ineff_inps	Real_sign	real_bias	EF_BF
747	7	00110010101100110010000000110010101100111111101100110010101100111011001111111011001100101011001111111011111111111011001111111011	aaiaiai	79	Y	5	7	[]	aaiaiai	79	00110010101100110010000000110010101100111111101100110010101100111011001111111011001100101011001111111011111111111011001111111011
748	7	00110000111100110000000000110000111100111111111100110000111100111111001111111111001100001111001111111111111111111111001111111111	aaiaiai	84	Y	6	6	[6]	aaiaia	42	0100110100000100110111110100110111011111010011011111111111011111
749	7	01110001111101110001000001110001111101111111111101110001111101111111111111111111111101111111111111111111111111111111111111111111	aaiaiaa	105	Y	0	7	[]	aaiaiaa	105	01110001111101110001000001110001111101111111111101110001111101111111111111111111111101111111111111111111111111111111111111111111
750	7	01110001111101110001000001110001111111111111111111110111111111111111011111111111011100011111011111111111111111111111111111111111	aaiaiaa	105	Y	1	7	[]	aaiaiaa	105	01110001111101110001000001110001111111111111111111110111111111111111011111111111011100011111011111111111111111111111111111111111
751	7	01110001111101110111000111110111111101111111111111110111111111111111011111111111111101111111111111111111111111111111111111111111	aaiaiaa	114	Y	2	6	[2]	aaaiaa	57	0111000111110111111101111111111111110111111111111111111111111111
752	7	01110001111111110001000011110111111101111111111101110001111111111111011111111111011100011111111111111111111111111111011111111111	aaiaiaa	105	Y	3	7	[]	aaiaiaa	105	01110001111111110001000011110111111101111111111101110001111111111111011111111111011100011111111111111111111111111111011111111111
753	7	01110111111111110001000101110111111111111111111101110111111111111111111111111111011101111111111111111111111111111111111111111111	aaiaiaa	114	Y	4	6	[4]	aaiaaa	57	0111111100010111111111110111111111111111011111111111111111111111
754	7	01110011111101110011000101110011111101111111111101110011111101111111011111111111011100111111011111111111111111111111011111111111	aaiaiaa	105	Y	5	7	[]	aaiaiaa	105	01110011111101110011000101110011111101111111111101110011111101111111011111111111011100111111011111111111111111111111011111111111
755	7	01110101111101110101000101110101111101111111111101110101111101111111011111111111011101011111011111111111111111111111011111111111	aaiaiaa	105	Y	6	7	[]	aaiaiaa	105	01110101111101110101000101110101111101111111111101110101111101111111011111111111011101011111011111111111111111111111011111111111
756	7	00001000100011100000000000001000100011101110111100001000100011101110111111111111100011101110111111111111111111111110111111111111	aaiaaii	79	Y	0	7	[]	aaiaaii	79	00001000100011100000000000001000100011101110111100001000100011101110111111111111100011101110111111111111111111111110111111111111
757	7	00001000100011100000000000001000111011111111111110001110111011111000111011101111000010001000111011111111111111111110111111111111	aaiaaii	79	Y	1	7	[]	aaiaaii	79	00001000100011100000000000001000111011111111111110001110111011111000111011101111000010001000111011111111111111111110111111111111
758	7	00001000100011100000100010001110100011101110111110001110111011111000111011101111100011101110111111101111111111111110111111111111	aaiaaii	84	Y	2	6	[2]	aaaaii	42	0000100010001110100011101110111110001110111011111110111111111111
759	7	00001000111011110000000010001110100011101111111100001000111011111000111011111111000010001110111111101111111111111000111011111111	aaiaaii	79	Y	3	7	[]	aaiaaii	79	00001000111011110000000010001110100011101111111100001000111011111000111011111111000010001110111111101111111111111000111011111111
760	7	00001110100011110000100000001110100011111110111100001110100011111000111111101111000011101000111111101111111111111000111111101111	aaiaaii	79	Y	4	7	[]	aaiaaii	79	00001110100011110000100000001110100011111110111100001110100011111000111111101111000011101000111111101111111111111000111111101111
761	7	00001010101011110000000000001010101011111111111100001010101011111010111111111111000010101010111111111111111111111010111111111111	aaiaaii	84	Y	5	6	[5]	aaiaai	42	0010101100000010101111110010101110111111001010111111111110111111
762	7	00001100110011110000000000001100110011111111111100001100110011111100111111111111000011001100111111111111111111111100111111111111	aaiaaii	84	Y	6	6	[6]	aaiaai	42	0010101100000010101111110010101110111111001010111111111110111111
763	7	01001101110111110000010001001101110111111111111101001101110111111111111111111111110111111111111111111111111111111111111111111111	aaiaaia	105	Y	0	7	[]	aaiaaia	105	01001101110111110000010001001101110111111111111101001101110111111111111111111111110111111111111111111111111111111111111111111111
764	7	01001101110111110000010001001101111111111111111111011111111111111101111111111111010011011101111111111111111111111111111111111111	aaiaaia	105	Y	1	7	[]	aaiaaia	105	01001101110111110000010001001101111111111111111111011111111111111101111111111111010011011101111111111111111111111111111111111111
765	7	01001101110111110100110111011111110111111111111111011111111111111101111111111111110111111111111111111111111111111111111111111111	aaiaaia	114	Y	2	6	[2]	aaaaia	57	0100110111011111110111111111111111011111111111111111111111111111
766	7	01001101111111110000010011011111110111111111111101001101111111111101111111111111010011011111111111111111111111111101111111111111	aaiaaia	105	Y	3	7	[]	aaiaaia	105	01001101111111110000010011011111110111111111111101001101111111111101111111111111010011011111111111111111111111111101111111111111
767	7	01001111110111110000110101001111110111111111111101001111110111111101111111111111010011111101111111111111111111111101111111111111	aaiaaia	105	Y	4	7	[]	aaiaaia	105	01001111110111110000110101001111110111111111111101001111110111111101111111111111010011111101111111111111111111111101111111111111
768	7	01011111111111110000010101011111111111111111111101011111111111111111111111111111010111111111111111111111111111111111111111111111	aaiaaia	114	Y	5	6	[5]	aaiaaa	57	0111111100010111111111110111111111111111011111111111111111111111
769	7	01011101110111110100010101011101110111111111111101011101110111111101111111111111010111011101111111111111111111111101111111111111	aaiaaia	105	Y	6	7	[]	aaiaaia	105	01011101110111110100010101011101110111111111111101011101110111111101111111111111010111011101111111111111111111111101111111111111
770	7	00101011101111110000001000101011101111111111111100101011101111111111111111111111101111111111111111111111111111111111111111111111	aaiaaai	105	Y	0	7	[]	aaiaaai	105	00101011101111110000001000101011101111111111111100101011101111111111111111111111101111111111111111111111111111111111111111111111
771	7	00101011101111110000001000101011111111111111111110111111111111111011111111111111001010111011111111111111111111111111111111111111	aaiaaai	105	Y	1	7	[]	aaiaaai	105	00101011101111110000001000101011111111111111111110111111111111111011111111111111001010111011111111111111111111111111111111111111
772	7	00101011101111110010101110111111101111111111111110111111111111111011111111111111101111111111111111111111111111111111111111111111	aaiaaai	114	Y	2	6	[2]	aaaaai	57	0010101110111111101111111111111110111111111111111111111111111111
773	7	00101011111111110000001010111111101111111111111100101011111111111011111111111111001010111111111111111111111111111011111111111111	aaiaaai	105	Y	3	7	[]	aaiaaai	105	00101011111111110000001010111111101111111111111100101011111111111011111111111111001010111111111111111111111111111011111111111111
774	7	00101111101111110000101100101111101111111111111100101111101111111011111111111111001011111011111111111111111111111011111111111111	aaiaaai	105	Y	4	7	[]	aaiaaai	105	00101111101111110000101100101111101111111111111100101111101111111011111111111111001011111011111111111111111111111011111111111111
775	7	00111011101111110010001100111011101111111111111100111011101111111011111111111111001110111011111111111111111111111011111111111111	aaiaaai	105	Y	5	7	[]	aaiaaai	105	00111011101111110010001100111011101111111111111100111011101111111011111111111111001110111011111111111111111111111011111111111111
776	7	00111111111111110000001100111111111111111111111100111111111111111111111111111111001111111111111111111111111111111111111111111111	aaiaaai	114	Y	6	6	[6]	aaiaaa	57	0111111100010111111111110111111111111111011111111111111111111111
777	7	01111111111111110001011101111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111	aaiaaaa	121	Y	0	7	[]	aaiaaaa	121	01111111111111110001011101111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111
778	7	01111111111111110001011101111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111	aaiaaaa	121	Y	1	7	[]	aaiaaaa	121	01111111111111110001011101111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111
779	7	01111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaiaaaa	126	Y	2	6	[2]	aaaaaa	63	0111111111111111111111111111111111111111111111111111111111111111
780	7	01111111111111110001011111111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111	aaiaaaa	121	Y	3	7	[]	aaiaaaa	121	01111111111111110001011111111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111
781	7	01111111111111110001111101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111	aaiaaaa	121	Y	4	7	[]	aaiaaaa	121	01111111111111110001111101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111
782	7	01111111111111110011011101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111	aaiaaaa	121	Y	5	7	[]	aaiaaaa	121	01111111111111110011011101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111
783	7	01111111111111110101011101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111	aaiaaaa	121	Y	6	7	[]	aaiaaaa	121	01111111111111110101011101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111
784	7	00000000000000001000000000000000100000000000000011101000100000001110100010000000111111101110100011111110111010001111111111111110	aaaiiii	49	Y	0	7	[]	aaaiiii	49	00000000000000001000000000000000100000000000000011101000100000001110100010000000111111101110100011111110111010001111111111111110
785	7	00000000000000001000000000000000111010001000000011111110111010001000000000000000111010001000000011111110111010001111111111111110	aaaiiii	49	Y	1	7	[]	aaaiiii	49	00000000000000001000000000000000111010001000000011111110111010001000000000000000111010001000000011111110111010001111111111111110
786	7	00000000000000001110100010000000100000000000000011111110111010001000000000000000111111101110100011101000100000001111111111111110	aaaiiii	49	Y	2	7	[]	aaaiiii	49	00000000000000001110100010000000100000000000000011111110111010001000000000000000111111101110100011101000100000001111111111111110
787	7	00000000000000001000000010000000100000001000000011101000111010001000000010000000111010001110100011101000111010001111111011111110	aaaiiii	44	Y	3	6	[3]	aaaiii	22	0000000010000000100000001110100010000000111010001110100011111110
788	7	00000000000000001000100000000000100010000000000011101110100010001000100000000000111011101000100011101110100010001111111111101110	aaaiiii	44	Y	4	6	[4]	aaaiii	22	0000000010000000100000001110100010000000111010001110100011111110
