	BF_as_int	k	avg_sen	bias
2346	361711902256467727	6	1.3125	25
2347	1085120528354598751	6	1.3125	39
2348	2004318079	6	1.3125	25
2349	76861437649092607	6	1.3125	39
2350	1374463283923456819	6	1.3125	25
2351	3690479129942505271	6	1.3125	39
2352	56311316283391	6	1.3125	25
2353	281471003918335	6	1.3125	39
2354	14355460052156671	6	1.3125	25
2355	71777214613369855	6	1.3125	39
2356	361700934257300821	6	1.3125	25
2357	6148914691270729567	6	1.3125	39
2358	23926839035909461	6	1.3125	25
2359	6148914691239269887	6	1.3125	39
2360	2194728353791	6	1.3125	25
2361	281470690131967	6	1.3125	39
2362	253755391	6	1.3125	25
2363	7765300871167	6	1.3125	39
2364	268378111	6	1.3125	25
2365	1970393556451327	6	1.3125	39
2366	14356319032508671	6	1.3125	25
2367	71798105015530495	6	1.3125	39
2368	1229782947409900339	6	1.3125	25
2369	3689348814813493111	6	1.3125	39
2370	24019196603356501	6	1.3125	25
2371	6148914871625143807	6	1.3125	39
2372	33496033337475199	6	1.3125	25
2373	143853500315406847	6	1.3125	39
2374	4222257811357951	6	1.3125	25
2375	71777214412034047	6	1.3125	39
2376	23926468242768127	6	1.3125	25
2377	71800304038794751	6	1.3125	39
2378	17587891085311	6	1.3125	25
2379	2251795519766527	6	1.3125	39
2380	217033764193636111	6	1.3125	25
2381	1085120390915637055	6	1.3125	39
2382	220402667888772879	6	1.3125	27
2383	1089606260919045951	6	1.3125	37
2384	4229885909208847	6	1.3125	27
2385	1085102592572198911	6	1.3125	37
2386	5404319552844595	6	1.3125	27
2387	3689348814741911551	6	1.3125	37
2388	362266021925424911	6	1.3125	27
2389	1085102592840638303	6	1.3125	37
2390	33496067697737855	6	1.3125	27
2391	143835907860926975	6	1.3125	37
2392	96065533575167	6	1.3125	27
2393	281470767071231	6	1.3125	37
2394	1476360191	6	1.3125	27
2395	4785169093361663	6	1.3125	37
2396	21985937653759	6	1.3125	27
2397	281470685413375	6	1.3125	37
2398	221577100861322035	6	1.3125	27
2399	3689348866281518911	6	1.3125	37
2400	1230983897007084885	6	1.3125	27
2401	6148914837265405815	6	1.3125	37
2402	86469112275088179	6	1.3125	27
2403	3689349106799686527	6	1.3125	37
2404	217033764261269263	6	1.3125	27
2405	1085102661290639167	6	1.3125	37
2406	1230346034802275123	6	1.3125	27
2407	3689348814746367863	6	1.3125	37
2408	220402667821666063	6	1.3125	27
2409	1085102798730628927	6	1.3125	37
2410	86416336287380275	6	1.3125	27
2411	3689348814742696831	6	1.3125	37
2412	364517855931076367	6	1.3125	27
2413	1085102936169582431	6	1.3125	37
2414	230549116012401459	6	1.3125	27
2415	3690474731828884287	6	1.3125	37
2416	1061126143	6	1.3125	27
2417	284790691463167	6	1.3125	37
2418	1374463421362418483	6	1.3125	27
2419	3689353229968553783	6	1.3125	37
2420	939474943	6	1.3125	27
2421	844510829477887	6	1.3125	37
2422	1239353233520145203	6	1.3125	27
2423	3689348831926236023	6	1.3125	37
2424	221524325108495155	6	1.3125	27
2425	3689348814742697791	6	1.3125	37
2426	134217727	6	1.3125	27
2427	137438953471	6	1.3125	37
2428	506381244226277135	6	1.3125	27
2429	1085120253477723935	6	1.3125	37
2430	5349119790874879	6	1.3125	27
2431	71777214294603775	6	1.3125	37
2432	5912069744296191	6	1.3125	27
2433	71777214294611967	6	1.3125	37
2434	361718801321252181	6	1.3125	27
2435	6148914691236650847	6	1.3125	37
2436	366222126070715733	6	1.3125	27
2437	6148914691270203231	6	1.3125	37
2438	23925918497964287	6	1.3125	27
2439	71777214311388671	6	1.3125	37
2440	95988831120348501	6	1.3125	27
2441	6148914691237172607	6	1.3125	37
2442	24488731012432127	6	1.3125	27
2443	71777214378481151	6	1.3125	37
2444	1467482111	6	1.3125	27
2445	18786186952703	6	1.3125	37
2446	4222670128218367	6	1.3125	27
2447	71777214311370751	6	1.3125	37
2448	94553705054207	6	1.3125	27
2449	562945664090111	6	1.3125	37
2450	24489418196713727	6	1.3125	27
2451	71782711852733951	6	1.3125	37
2452	15481394318737663	6	1.3125	27
2453	71777214344926207	6	1.3125	37
2454	8726819500916991	6	1.3125	27
2455	71782711852730367	6	1.3125	37
2456	131387344584575	6	1.3125	27
2457	72620539714338815	6	1.3125	37
2458	362263857261907727	6	1.3125	27
2459	1085102592576397151	6	1.3125	37
2460	73481526273052431	6	1.3125	27
2461	1085102592571170687	6	1.3125	37
2462	369098751	6	1.3125	27
2463	377957122047	6	1.3125	37
2464	1519143904477533525	6	1.3125	27
2465	6148916898849838935	6	1.3125	37
2466	34492882419711	6	1.3125	27
2467	281470766153727	6	1.3125	37
2468	939489279	6	1.3125	27
2469	4785160503427071	6	1.3125	37
2470	1248923528792986965	6	1.3125	27
2471	6148914699828680055	6	1.3125	37
2472	14356319037227263	6	1.3125	27
2473	71778313806230527	6	1.3125	37
2474	1986882188545807	6	1.3125	27
2475	1085102592571154431	6	1.3125	37
2476	6004799503160661	6	1.3125	27
2477	6148914691236517887	6	1.3125	37
2478	17733468997746943	6	1.3125	27
2479	71780512846251007	6	1.3125	37
2480	366292768350623061	6	1.3125	27
2481	6148914734186190687	6	1.3125	37
2482	60984240701439	6	1.3125	27
2483	281470968266751	6	1.3125	37
2484	17733469001941119	6	1.3125	27
2485	143835907860923391	6	1.3125	37
2486	1248927926772389205	6	1.3125	27
2487	6148914837265536375	6	1.3125	37
2488	76296275838832399	6	1.3125	27
2489	1085102798729580415	6	1.3125	37
2490	1230909131357246805	6	1.3125	27
2491	6148914691238745975	6	1.3125	37
2492	217038317667169075	6	1.3125	27
2493	3689348814742175551	6	1.3125	37
2494	8726819498819839	6	1.3125	27
2495	71780512829474815	6	1.3125	37
2496	1239355432543392563	6	1.3125	27
2497	3690474731828884343	6	1.3125	37
2498	17733194124034303	6	1.3125	27
2499	71778313856549887	6	1.3125	37
2500	218159664101003023	6	1.3125	27
2501	1085102798729584447	6	1.3125	37
2502	1374463283925562163	6	1.3125	27
2503	3689348831989151543	6	1.3125	37
2504	930611199	6	1.3125	27
2505	18777597018111	6	1.3125	37
2506	15482218939875583	6	1.3125	27
2507	71780512829477887	6	1.3125	37
2508	361789168991688021	6	1.3125	27
2509	6148914699826454367	6	1.3125	37
2510	104999065509887	6	1.3125	27
2511	1688845582467071	6	1.3125	37
2512	96076790909719893	6	1.3125	27
2513	6148914837265405311	6	1.3125	37
2514	8725994877681919	6	1.3125	27
2515	71777214344923135	6	1.3125	37
2516	260046847	6	1.3125	27
2517	1168231104511	6	1.3125	37
2518	33496067697213695	6	1.3125	27
2519	71795906009043455	6	1.3125	37
2520	26740668256682111	6	1.3125	27
2521	143835907860923903	6	1.3125	37
2522	34355443466239	6	1.3125	27
2523	281470732599295	6	1.3125	37
2524	24019196938900821	6	1.3125	27
2525	6148914699826451967	6	1.3125	37
2526	1230383417658651443	6	1.3125	27
2527	3689353229968291703	6	1.3125	37
2528	15481634836906239	6	1.3125	27
2529	71777214579807231	6	1.3125	37
2530	366204808762578261	6	1.3125	27
2531	6148914691237173087	6	1.3125	37
2532	1374463421364507443	6	1.3125	27
2533	3690474731828885303	6	1.3125	37
2534	24184960909311	6	1.3125	27
2535	281470687510527	6	1.3125	37
2536	1442807807	6	1.3125	27
2537	281844343898111	6	1.3125	37
2538	17038135328767	6	1.3125	27
2539	281470699569151	6	1.3125	37
2540	1476354047	6	1.3125	27
2541	1407469372833791	6	1.3125	37
2542	364515656941375247	6	1.3125	27
2543	1085102661295869791	6	1.3125	37
2544	96752728301567	6	1.3125	27
2545	1688845566738431	6	1.3125	37
2546	221577101127660339	6	1.3125	27
2547	3689353229968291647	6	1.3125	37
2548	384219206198318421	6	1.3125	27
2549	6148914699827107167	6	1.3125	37
2550	1602183167	6	1.3125	27
2551	1408500164984831	6	1.3125	37
2552	17587891109887	6	1.3125	27
2553	562945659502591	6	1.3125	37
2554	361711902290546447	6	1.3125	27
2555	1085102661290647391	6	1.3125	37
2556	76285280923881231	6	1.3125	27
2557	1085102592576393087	6	1.3125	37
2558	1434451967	6	1.3125	27
2559	1468878815231	6	1.3125	37
2560	96076790708393301	6	1.3125	27
2561	6148914734186190207	6	1.3125	37
2562	96752728307711	6	1.3125	27
2563	5066545287266303	6	1.3125	37
2564	524287999	6	1.3125	27
2565	3332894621695	6	1.3125	37
2566	14376334435496755	6	1.3125	27
2567	3689348814742172671	6	1.3125	37
2568	104861626564607	6	1.3125	27
2569	562945742733311	6	1.3125	37
2570	384236798115927381	6	1.3125	27
2571	6148914734186321247	6	1.3125	37
2572	15482218943545599	6	1.3125	27
2573	71795905992266751	6	1.3125	37
2574	14355769289801983	6	1.3125	27
2575	71777214311379967	6	1.3125	37
2576	4238681868013327	6	1.3125	27
2577	1085102661290627071	6	1.3125	37
2578	8726132316635391	6	1.3125	27
2579	71777214378477567	6	1.3125	37
2580	86431729450169139	6	1.3125	27
2581	3689348814746366847	6	1.3125	37
2582	1229785283872109363	6	1.3125	27
2583	3689348814742189943	6	1.3125	37
2584	61568356204543	6	1.3125	27
2585	1125895613186047	6	1.3125	37
2586	1239355432509846323	6	1.3125	27
2587	3689349106799948663	6	1.3125	37
2588	35180077137919	6	1.3125	27
2589	1125895612399615	6	1.3125	37
2590	56620553928703	6	1.3125	27
2591	281470701928447	6	1.3125	37
2592	218150833849569039	6	1.3125	27
2593	1085102592840638271	6	1.3125	37
2594	362274852243443471	6	1.3125	27
2595	1085120253476675423	6	1.3125	37
2596	104999065517951	6	1.3125	27
2597	72620539713552383	6	1.3125	37
2598	268402687	6	1.3125	27
2599	281543696187391	6	1.3125	37
2600	220398269842263823	6	1.3125	27
2601	1085102661293772607	6	1.3125	37
2602	23948829268464981	6	1.3125	27
2603	6148914691236648447	6	1.3125	37
2604	1519143904481711445	6	1.3125	27
2605	6149477649780004695	6	1.3125	37
2606	872382463	6	1.3125	27
2607	281698315010047	6	1.3125	37
2608	76283081900625679	6	1.3125	27
2609	1085102592574295935	6	1.3125	37
2610	2004842495	6	1.3125	27
2611	4786251425120255	6	1.3125	37
2612	76936493634245973	6	1.3125	27
2613	6148914691236525951	6	1.3125	37
2614	1971420070347007	6	1.3125	27
2615	71777214294597631	6	1.3125	37
2616	1230913254525850965	6	1.3125	27
2617	6148914691270203255	6	1.3125	37
2618	72958313963402035	6	1.3125	27
2619	3689348814741913471	6	1.3125	37
2620	86469112040207155	6	1.3125	27
2621	3689348866281517951	6	1.3125	37
2622	230549115743974195	6	1.3125	27
2623	3689348866281780031	6	1.3125	37
2624	76898963637351219	6	1.3125	27
2625	3689348814741927807	6	1.3125	37
2626	24488834091647231	6	1.3125	27
2627	71777214579807743	6	1.3125	37
2628	1229787629496915285	6	1.3125	27
2629	6148914691236657015	6	1.3125	37
2630	69539815522303	6	1.3125	27
2631	562945709047807	6	1.3125	37
2632	526385151	6	1.3125	27
2633	5531917877247	6	1.3125	37
2634	1230383417627194163	6	1.3125	27
2635	3689349106799687543	6	1.3125	37
2636	335544319	6	1.3125	27
2637	240518168575	6	1.3125	37
2638	536829951	6	1.3125	27
2639	1407409243291647	6	1.3125	37
2640	24489418198286591	6	1.3125	27
2641	71795905992267263	6	1.3125	37
2642	926941183	6	1.3125	27
2643	3384434229247	6	1.3125	37
2644	218146470162796303	6	1.3125	27
2645	1085102592574299967	6	1.3125	37
2646	69814693412863	6	1.3125	27
2647	1125895628914687	6	1.3125	37
2648	76296275872386831	6	1.3125	27
2649	1085102936168533887	6	1.3125	37
2650	57170309709823	6	1.3125	27
2651	562945661861887	6	1.3125	37
2652	362274852210413327	6	1.3125	27
2653	1085102936168537951	6	1.3125	37
2654	26740668254585087	6	1.3125	27
2655	71782711869507071	6	1.3125	37
2656	60743722532863	6	1.3125	27
2657	281470733385727	6	1.3125	37
2658	506381244226799375	6	1.3125	27
2659	1089606260919050015	6	1.3125	37
2660	131352984846335	6	1.3125	27
2661	562945944846335	6	1.3125	37
2662	1229857997167351125	6	1.3125	27
2663	6148914699826460535	6	1.3125	37
2664	96168612790271	6	1.3125	27
2665	281470968397823	6	1.3125	37
2666	96002025259881813	6	1.3125	27
2667	6148914691238745471	6	1.3125	37
2668	73558793913718101	6	1.3125	27
2669	6148914691236519807	6	1.3125	37
2670	4223219875643647	6	1.3125	27
2671	71778313806221311	6	1.3125	37
2672	1229820467707327283	6	1.3125	27
2673	3689348831921796983	6	1.3125	37
2674	366292768614864213	6	1.3125	27
2675	6148916898849707871	6	1.3125	37
2676	26740530817728767	6	1.3125	27
2677	71778313890104831	6	1.3125	37
2678	94003949273087	6	1.3125	27
2679	281470704156671	6	1.3125	37
2680	1600094207	6	1.3125	27
2681	286998304653311	6	1.3125	37
2682	506381209867063055	6	1.3125	27
2683	1085102661560114975	6	1.3125	37
2684	536821759	6	1.3125	27
2685	844459289870335	6	1.3125	37
2686	61568356218879	6	1.3125	27
2687	5066545287135231	6	1.3125	37
2688	1602191231	6	1.3125	27
2689	72340194296070143	6	1.3125	37
2690	1230983897069999445	6	1.3125	27
2691	6148916898849707895	6	1.3125	37
2692	2004844415	6	1.3125	27
2693	72340245835677695	6	1.3125	37
2694	23926468245389567	6	1.3125	27
2695	71778313806239231	6	1.3125	37
2696	217024968302464783	6	1.3125	27
2697	1085102592572211007	6	1.3125	37
2698	1519143629603820885	6	1.3125	27
2699	6148914699860137815	6	1.3125	37
2700	217073501502386995	6	1.3125	27
2701	3689348831921782591	6	1.3125	37
2702	218159664167587599	6	1.3125	27
2703	1085120253476675391	6	1.3125	37
2704	1230348096386577203	6	1.3125	27
2705	3689348814809282423	6	1.3125	37
2706	1248927926839481685	6	1.3125	27
2707	6149477649780004215	6	1.3125	37
2708	35180077146111	6	1.3125	27
2709	1688845565820927	6	1.3125	37
2710	864026623	6	1.3125	27
2711	1322849927167	6	1.3125	37
2712	33496033337999615	6	1.3125	27
2713	71778314091434495	6	1.3125	37
2714	364517855964628751	6	1.3125	27
2715	1089606260919045983	6	1.3125	37
2716	1065320319	6	1.3125	27
2717	72340185706135551	6	1.3125	37
2718	72918576319631119	6	1.3125	27
2719	1085102592571162495	6	1.3125	37
2720	69814693429119	6	1.3125	27
2721	72620539713421311	6	1.3125	37
2722	1465909247	6	1.3125	27
2723	5592047419391	6	1.3125	37
2724	361703106331741967	6	1.3125	27
2725	1085102592572219231	6	1.3125	37
2726	14411518270714675	6	1.3125	27
2727	3689348831921779711	6	1.3125	37
2728	2004320255	6	1.3125	27
2729	300243983794175	6	1.3125	37
2730	8791798120447	6	1.3125	27
2731	281470683840511	6	1.3125	37
2732	1065304063	6	1.3125	27
2733	845541621628927	6	1.3125	37
2734	221541779855586099	6	1.3125	27
2735	3689348814809282367	6	1.3125	37
2736	230531523826365235	6	1.3125	27
2737	3689348831922565951	6	1.3125	37
2738	131387344582655	6	1.3125	27
2739	5066545303781375	6	1.3125	37
2740	384236798384346453	6	1.3125	27
2741	6149477649780004191	6	1.3125	37
2742	131937100398591	6	1.25	29
2743	562945659633663	6	1.25	35
2744	508633044040486671	6	1.25	29
2745	1085102661291675423	6	1.25	35
2746	1230383418197619507	6	1.25	29
2747	3689348814741911415	6	1.25	35
2748	61568356253695	6	1.25	29
2749	281470683054079	6	1.25	35
2750	221577101666628403	6	1.25	29
2751	3689348814741911359	6	1.25	35
2752	220402668022992655	6	1.25	29
2753	1085102592572198719	6	1.25	35
2754	70364449243135	6	1.25	29
2755	562945658716159	6	1.25	35
2756	1610579967	6	1.25	29
2757	281500746514431	6	1.25	35
2758	26740668265070847	6	1.25	29
2759	71777214311368191	6	1.25	35
2760	1073709055	6	1.25	29
2761	281492156579839	6	1.25	35
2762	506390040319823631	6	1.25	29
2763	1085102661290630943	6	1.25	35
2764	1239390616915489587	6	1.25	29
2765	3689348831921779575	6	1.25	35
2766	17733469010329855	6	1.25	29
2767	71777214311367679	6	1.25	35
2768	1374463421901386547	6	1.25	29
2769	3689348814742173495	6	1.25	35
2770	104999065550847	6	1.25	29
2771	281470698913791	6	1.25	35
2772	69814693462015	6	1.25	29
2773	281470698782719	6	1.25	35
2774	1248998295583675733	6	1.25	29
2775	6148914699826451831	6	1.25	35
2776	536870911	6	1.25	29
2777	34359738367	6	1.25	35
2778	2013233151	6	1.25	29
2779	281552286121983	6	1.25	35
2780	8726819511402751	6	1.25	29
2781	71777214294591487	6	1.25	35
2782	939524095	6	1.25	29
2783	85899345919	6	1.25	35
2784	1239355433080271667	6	1.25	29
2785	3689348814742172535	6	1.25	35
2786	1519214273225905493	6	1.25	29
2787	6148914699826452311	6	1.25	35
2788	17734018757755135	6	1.25	29
2789	71778313806218239	6	1.25	35
2790	96752728342527	6	1.25	29
2791	281470683185151	6	1.25	35
2792	35180077187071	6	1.25	29
2793	281470682267647	6	1.25	35
2794	384236799458104661	6	1.25	29
2795	6148914691236648287	6	1.25	35
2796	1374498605736604467	6	1.25	29
2797	3689348831921780535	6	1.25	35
2798	2004877311	6	1.25	29
2799	1176821039103	6	1.25	35
2800	15482218952458495	6	1.25	29
2801	71777214294594559	6	1.25	35
2802	218159664302329615	6	1.25	29
2803	1085102592571154239	6	1.25	35
2804	384307167128540501	6	1.25	29
2805	6148914699826451807	6	1.25	35
2806	131387344617471	6	1.25	29
2807	281470699700223	6	1.25	35
2808	1065353215	6	1.25	29
2809	1116691496959	6	1.25	35
2810	364526652057653007	6	1.25	29
2811	1085102661290626911	6	1.25	35
2812	364517856098848527	6	1.25	29
2813	1085102592572198751	6	1.25	35
2814	35747867511423231	6	1.25	29
2815	71778313822994943	6	1.25	35
2816	230584300384498483	6	1.25	29
2817	3689348831921779519	6	1.25	35
2818	33496067706126591	6	1.25	29
2819	71777214311371263	6	1.25	35
2820	1230983898147935573	6	1.25	29
2821	6148914691236517751	6	1.25	35
2822	1602224127	6	1.25	29
2823	1125281431551	6	1.25	35
2824	362274852378185487	6	1.25	29
2825	1085102592571154271	6	1.25	35
2826	96076792050570581	6	1.25	29
2827	6148914691236517247	6	1.25	35
2828	1537158302991209813	6	1.25	29
2829	6148914699826582871	6	1.25	35
2830	2139062271	6	1.25	29
2831	282583078273023	6	1.25	35
2832	86469112845513523	6	1.25	29
2833	3689348814741910399	6	1.25	35
2834	1248927927913239893	6	1.25	29
2835	6148914691236648311	6	1.25	35
2836	366292769692800341	6	1.25	29
2837	6148914691236517727	6	1.25	35
2838	26741218012496127	6	1.25	29
2839	71778313806218751	6	1.25	35
2840	220411463981797135	6	1.25	29
2841	1085102661290626879	6	1.25	35
2842	33496617453551871	6	1.25	29
2843	71778313806221823	6	1.25	35
2844	230549116549280563	6	1.25	29
2845	3689348814742172479	6	1.25	35
2846	140183437606911	6	1.25	29
2847	562945675362303	6	1.25	35
2848	1476395007	6	1.25	29
2849	94489280511	6	1.25	35
2850	105548821331967	6	1.25	29
2851	562945658847231	6	1.25	35
2852	76296276040158991	6	1.25	29
2853	1085102592571150207	6	1.25	35
2854	1519143905555469653	6	1.25	29
2855	6148914691236648791	6	1.25	35
2856	1383470620619256627	6	1.25	29
2857	3689348831922041655	6	1.25	35
2858	506381244361019151	6	1.25	29
2859	1085102592572202783	6	1.25	35
2860	24489418207199487	6	1.25	29
2861	71777214294595071	6	1.25	35
2862	35748417275625727	6	1.125	31
2863	71777214294589951	6	1.125	33
2864	2147483647	6	1.125	31
2865	8589934591	6	1.125	33
2866	140733193453567	6	1.125	31
2867	281470681874431	6	1.125	33
2868	508641840267726607	6	1.125	31
2869	1085102592571150111	6	1.125	33
2870	1383505805528216371	6	1.125	31
2871	3689348814741910327	6	1.125	33
2872	1537228672809129301	6	1.125	31
2873	6148914691236517207	6	1.125	33
